Subject,Position,Session,A_x,A_y,A_z,G_x,G_y,G_z,C_1,Workout
1,wrist,1,0.5247499999999999,0.51675,0.490625,0.5345687499999999,0.46804375,0.53668125,0.5021695182841271,Null
1,wrist,1,0.5055,0.527875,0.522375,0.46445,0.48699375,0.52555,0.5021305211752032,Null
1,wrist,1,0.4934999999999999,0.476875,0.502125,0.5091,0.49241875,0.5144124999999999,0.4984915240662793,Null
1,wrist,1,0.4815,0.52025,0.4957499999999999,0.4864437499999999,0.4939437499999999,0.499375,0.4979858602906887,Null
1,wrist,1,0.4832499999999999,0.525,0.489125,0.46023125,0.49105625,0.4939437499999999,0.4923468631817649,Null
1,wrist,1,0.4738749999999999,0.4662499999999999,0.48925,0.4096875,0.49851875,0.5012125000000001,0.4959411994061743,Null
1,wrist,1,0.465,0.539625,0.47575,0.48324375,0.495275,0.4822249999999999,0.4939688689639171,Null
1,wrist,1,0.482125,0.480625,0.513625,0.4287875,0.4969125,0.48511875,0.4942632051883265,Null
1,wrist,1,0.49775,0.502375,0.47525,0.4075,0.4975374999999999,0.48703125,0.495657541412736,Null
1,wrist,1,0.51525,0.469125,0.4912499999999999,0.42421875,0.4868375,0.49491875,0.496318544303812,Null
1,wrist,1,0.512375,0.524125,0.4885,0.46046875,0.4849625,0.4971875,0.5033128805282215,Null
1,wrist,1,0.510375,0.503625,0.496875,0.4580062499999999,0.487775,0.4921875,0.5099405500859643,Null
1,wrist,1,0.5091249999999999,0.505375,0.479,0.42140625,0.4772249999999999,0.48984375,0.5177348863103738,Null
1,wrist,1,0.506125,0.474125,0.498125,0.42203125,0.47195,0.49949375,0.5271292225347832,Null
1,wrist,1,0.4898749999999999,0.42625,0.530625,0.4140625,0.468125,0.5239437499999999,0.5415235587591927,Null
1,wrist,1,0.476375,0.527625,0.5443749999999999,0.50578125,0.499025,0.50675625,0.5219512283169354,Null
1,wrist,1,0.505625,0.503375,0.50175,0.4946875,0.495,0.4978125,0.5110455645413449,Null
1,wrist,1,0.501375,0.493625,0.50925,0.4962875,0.49921875,0.5003875,0.5107399007657543,Null
1,wrist,1,0.502125,0.49225,0.502375,0.5022249999999999,0.499725,0.5005062499999999,0.5085342369901638,Null
1,wrist,1,0.50275,0.50075,0.50125,0.50418125,0.50136875,0.500625,0.5058285732145732,Null
1,wrist,1,0.4992499999999999,0.496875,0.503,0.50508125,0.5012875,0.50019375,0.5034895761056493,Null
1,wrist,1,0.5035000000000001,0.5045,0.50575,0.51179375,0.5041375,0.499725,0.501717245663392,Null
1,wrist,1,0.4974999999999999,0.5,0.491375,0.50515625,0.50456875,0.5001187500000001,0.4978115818878015,Null
1,wrist,1,0.504875,0.495125,0.495625,0.5034000000000001,0.5050374999999999,0.50195,0.5061466358024937,Null
1,wrist,1,0.506375,0.502125,0.50325,0.49984375,0.5062875,0.50296875,0.5084350859509471,Null
1,wrist,1,0.4983749999999999,0.4957499999999999,0.5002500000000001,0.501525,0.5077750000000001,0.50215,0.5088235360994314,Null
1,wrist,1,0.5015,0.501125,0.4978749999999999,0.5010125,0.50519375,0.5022625000000001,0.5104119862478848,Null
1,wrist,1,0.50225,0.4992499999999999,0.4992499999999999,0.49914375,0.5044124999999999,0.4994125,0.5102671030630047,Null
1,wrist,1,0.50325,0.5005,0.499375,0.49875,0.50238125,0.49945,0.511155553211458,Null
1,wrist,1,0.500875,0.4957499999999999,0.501625,0.49984375,0.503475,0.49824375,0.510510670026578,Null
1,wrist,1,0.489125,0.4433749999999999,0.5041249999999999,0.59203125,0.57011875,0.4719124999999999,0.479265786841729,Null
1,wrist,1,0.506125,0.4785,0.491625,0.6060562500000001,0.57706875,0.47578125,0.4780875703235157,Null
1,wrist,1,0.51475,0.4711249999999999,0.495875,0.5209,0.56265625,0.4969125,0.4712093538053023,Null
1,wrist,1,0.52025,0.492125,0.491125,0.47991875,0.54616875,0.5230875,0.473331137287089,Null
1,wrist,1,0.5115000000000001,0.48575,0.478875,0.44644375,0.5309375,0.5507437500000001,0.47958625410224,Null
1,wrist,1,0.51025,0.481625,0.485125,0.51,0.501875,0.5578125,0.48804137091736,Null
1,wrist,1,0.509,0.5131249999999999,0.476,0.5590625,0.49484375,0.55179375,0.4964298210658133,Null
1,wrist,1,0.515,0.5221250000000001,0.48025,0.54960625,0.4919125,0.54234375,0.4992516045475999,Null
1,wrist,1,0.509,0.53225,0.48525,0.52625,0.49359375,0.5325,0.5012733880293866,Null
1,wrist,1,0.501875,0.52275,0.490625,0.5077375,0.4910125,0.51609375,0.5021285048445376,Null
1,wrist,1,0.505625,0.51275,0.4952499999999999,0.5128875,0.48855625,0.50335625,0.5050836216596576,Null
1,wrist,1,0.50575,0.513625,0.496125,0.51800625,0.4880875,0.4955875,0.5057720718081109,Null
1,wrist,1,0.506375,0.5113749999999999,0.49675,0.50890625,0.48953125,0.48965,0.5079271886232309,Null
1,wrist,1,0.5042500000000001,0.508375,0.499625,0.50074375,0.49116875,0.4878125,0.5098156387716842,Null
1,wrist,1,0.5025000000000001,0.5041249999999999,0.50075,0.4946875,0.492575,0.484925,0.5114040889201685,Null
1,wrist,1,0.501375,0.5,0.501625,0.49429375,0.4934375,0.4812125,0.5126258724019552,Null
1,wrist,1,0.501625,0.49775,0.5035000000000001,0.49550625,0.494025,0.47949375,0.5134143225504085,Null
1,wrist,1,0.500375,0.495625,0.5038750000000001,0.4939437499999999,0.4953499999999999,0.48070625,0.5134694393655286,Null
1,wrist,1,0.5,0.4938749999999999,0.5038750000000001,0.4918375,0.4965625,0.4828125,0.5126245561806485,Null
1,wrist,1,0.4997499999999999,0.487,0.506,0.49429375,0.4962875,0.48511875,0.5103130063291329,Null
1,wrist,1,0.500625,0.49,0.506375,0.50203125,0.49796875,0.4908187499999999,0.5068681231442529,Null
1,wrist,1,0.499875,0.495,0.5035000000000001,0.4994125,0.50261875,0.49820625,0.5041565732927061,Null
1,wrist,1,0.4988749999999999,0.4938749999999999,0.499,0.49609375,0.50418125,0.5015999999999999,0.5019116901078261,Null
1,wrist,1,0.498,0.4952499999999999,0.498125,0.4990625,0.50456875,0.50261875,0.5020001402563105,Null
1,wrist,1,0.50125,0.498625,0.4957499999999999,0.499725,0.5040250000000001,0.50366875,0.5015885904047638,Null
1,wrist,1,0.498625,0.4992499999999999,0.496,0.49703125,0.5037874999999999,0.5033187499999999,0.5016437072198838,Null
1,wrist,1,0.499125,0.4983749999999999,0.4955,0.4989437499999999,0.50215,0.50425625,0.5028654907016704,Null
1,wrist,1,0.5,0.499875,0.496375,0.5005875000000001,0.5003875,0.50234375,0.5031539408501238,Null
1,wrist,1,0.499875,0.499375,0.49775,0.50136875,0.49875,0.50074375,0.5033090576652748,Null
1,wrist,1,0.50125,0.4992499999999999,0.4992499999999999,0.50210625,0.4981624999999999,0.49980625,0.5039308411470614,Null
1,wrist,1,0.4995,0.4957499999999999,0.497625,0.5010125,0.50125,0.4978125,0.5029859579621814,Null
1,wrist,1,0.499625,0.496375,0.4978749999999999,0.5016812500000001,0.50116875,0.4978125,0.5042410747773014,Null
1,wrist,1,0.4997499999999999,0.497,0.496875,0.50105625,0.50085625,0.498675,0.5037961915924214,Null
1,wrist,1,0.5,0.49675,0.49675,0.5009,0.500625,0.49949375,0.5072094444444714,Null
1,wrist,1,0.500625,0.498125,0.497125,0.5010125,0.50015625,0.500975,0.508011494374151,Null
1,wrist,1,0.500875,0.4997499999999999,0.497375,0.50019375,0.50019375,0.5018375,0.5080135443038307,Null
1,wrist,1,0.50075,0.5,0.498125,0.4992562499999999,0.49991875,0.501875,0.5081822609001461,Null
1,wrist,1,0.502375,0.50075,0.4978749999999999,0.49965,0.4996875,0.501325,0.5082176441631591,Null
1,wrist,1,0.5015,0.502,0.4983749999999999,0.4995687499999999,0.4998812499999999,0.50081875,0.5074196940928387,Null
1,wrist,1,0.501375,0.50325,0.498625,0.49921875,0.50046875,0.49991875,0.5070884106891851,Null
1,wrist,1,0.4997499999999999,0.5035000000000001,0.498,0.497425,0.5012875,0.4993375,0.506423793952198,Null
1,wrist,1,0.4997499999999999,0.504,0.4988749999999999,0.49703125,0.5019125,0.49918125,0.5042591772152111,Null
1,wrist,1,0.5,0.50475,0.5,0.49800625,0.50206875,0.49980625,0.5006278938115575,Null
1,wrist,1,0.50825,0.5042500000000001,0.5015,0.4968375,0.50203125,0.50055,0.4918632770745704,Null
1,wrist,1,0.515625,0.494625,0.4863749999999999,0.541875,0.49269375,0.47875,0.4057319936708857,Null
1,wrist,1,0.520125,0.496125,0.485125,0.53539375,0.49730625,0.4759,0.4026340436005654,Null
1,wrist,1,0.504375,0.505,0.4858749999999999,0.5003875,0.5125,0.47921875,0.3955694268635784,Null
1,wrist,1,0.487,0.48925,0.4912499999999999,0.45980625,0.52,0.50043125,0.4099048101265914,Null
1,wrist,1,0.4955,0.48025,0.4907499999999999,0.4753125,0.5211312499999999,0.51046875,0.4957068600562712,Null
1,wrist,1,0.5131249999999999,0.4943749999999999,0.4835,0.4821875,0.5252375,0.50508125,0.5422089099859508,Null
1,wrist,1,0.502875,0.490125,0.4801249999999999,0.4580875,0.5225,0.5005062499999999,0.5564442932489638,Null
1,wrist,1,0.483,0.487,0.485375,0.465075,0.5094124999999999,0.50019375,0.5481796765119769,Null
1,wrist,1,0.4791249999999999,0.48425,0.491,0.4978125,0.49140625,0.50398125,0.5366817264416255,Null
1,wrist,1,0.5,0.4862499999999999,0.497375,0.5313687500000001,0.481175,0.49945,0.5303837763713052,Null
1,wrist,1,0.506875,0.50125,0.5025000000000001,0.54078125,0.48550625,0.49574375,0.5258858263009849,Null
1,wrist,1,0.503375,0.50725,0.50275,0.50429375,0.496525,0.505625,0.5224878762306645,Null
1,wrist,1,0.506625,0.492625,0.5051249999999999,0.4925374999999999,0.4986312499999999,0.51465,0.523556592827011,Null
1,wrist,1,0.50175,0.50825,0.50525,0.5169125,0.49855625,0.51195,0.5263253094233572,Null
1,wrist,1,0.504,0.505625,0.518,0.5273812499999999,0.50215,0.50609375,0.5269606926863702,Null
1,wrist,1,0.504875,0.486125,0.5065000000000001,0.5339437499999999,0.48965,0.50429375,0.52236274261605,Null
1,wrist,1,0.4983749999999999,0.507375,0.49675,0.49789375,0.49949375,0.4969125,0.5066647925456986,Null
1,wrist,1,0.500875,0.50625,0.4965,0.49304375,0.49859375,0.49726875,0.5063001758087116,Null
1,wrist,1,0.5037499999999999,0.503,0.502375,0.4787125,0.5021875,0.49664375,0.5071355590717246,Null
1,wrist,1,0.497375,0.48975,0.500375,0.4884,0.49945,0.49726875,0.5058709423347376,Null
1,wrist,1,0.498625,0.5037499999999999,0.502125,0.50800625,0.49820625,0.5011312499999999,0.5041063255977506,Null
1,wrist,1,0.503125,0.4952499999999999,0.4978749999999999,0.5040250000000001,0.4968375,0.5028875,0.5035083755274303,Null
1,wrist,1,0.504,0.50625,0.502375,0.5084375,0.4986312499999999,0.49984375,0.50011042545711,Null
1,wrist,1,0.505375,0.492875,0.4965,0.4984,0.4987874999999999,0.5003875,0.5020124753867897,Null
1,wrist,1,0.50175,0.51,0.497125,0.5106625,0.49890625,0.50171875,0.5015145253164384,Null
1,wrist,1,0.499125,0.501,0.495875,0.49883125,0.4969125,0.49789375,0.4926832419127847,Null
1,wrist,1,0.4943749999999999,0.507375,0.4988749999999999,0.50706875,0.4945687499999999,0.49601875,0.4919186251757977,Null
1,wrist,1,0.4995,0.50625,0.500625,0.50605625,0.49234375,0.49945,0.499987341772144,Null
1,wrist,1,0.5121249999999999,0.502375,0.5005,0.5009,0.489375,0.499025,0.509522725035157,Null
1,wrist,1,0.505375,0.4983749999999999,0.504625,0.5016375,0.4892562499999999,0.4965625,0.5116732716049378,Null
1,wrist,1,0.4995,0.495375,0.4894999999999999,0.5103125,0.5037874999999999,0.48855625,0.4877121233786456,Null
1,wrist,1,0.4988749999999999,0.4974999999999999,0.4863749999999999,0.50055,0.508125,0.4896875,0.4893176418190511,Null
1,wrist,1,0.50525,0.48875,0.4865,0.47835625,0.51046875,0.49555,0.4914231602594256,Null
1,wrist,1,0.502,0.4831249999999999,0.488625,0.48015625,0.50726875,0.496525,0.4988953453664668,Null
1,wrist,1,0.494,0.490625,0.4934999999999999,0.4931624999999999,0.50199375,0.5035125,0.4974675304735079,Null
1,wrist,1,0.49375,0.492375,0.496875,0.5026937499999999,0.4975374999999999,0.5077375,0.4958063822472157,Null
1,wrist,1,0.496375,0.5,0.4978749999999999,0.50706875,0.49664375,0.50425625,0.4983119006876212,Null
1,wrist,1,0.4987499999999999,0.4952499999999999,0.4997499999999999,0.49820625,0.4971875,0.49800625,0.4995840857946624,Null
1,wrist,1,0.503375,0.493375,0.50125,0.50460625,0.49855625,0.4959375,0.5027896042350369,Null
1,wrist,1,0.500625,0.5035000000000001,0.503,0.5041,0.50328125,0.50074375,0.5070951226754115,Null
1,wrist,1,0.4974999999999999,0.5051249999999999,0.5035000000000001,0.4868375,0.50820625,0.5064875,0.5091339744491192,Null
1,wrist,1,0.502625,0.50175,0.503,0.48305,0.5080875,0.5044937500000001,0.5067728262228581,Null
1,wrist,1,0.5045,0.50175,0.503125,0.4934749999999999,0.50601875,0.49921875,0.5030116779965659,Null
1,wrist,1,0.503,0.50675,0.5037499999999999,0.495,0.50488125,0.50081875,0.5010505297702738,Null
1,wrist,1,0.502625,0.506375,0.502875,0.49460625,0.50488125,0.50366875,0.4992560482106482,Null
1,wrist,1,0.50325,0.50575,0.502375,0.4934749999999999,0.50539375,0.5030875,0.4985282333176893,Null
1,wrist,1,0.502625,0.502375,0.502,0.49304375,0.50484375,0.5003875,0.4974670850914282,Null
1,wrist,1,0.499125,0.500375,0.503625,0.49574375,0.5023062500000001,0.5009,0.4977392701984693,Null
1,wrist,1,0.4974999999999999,0.498625,0.50325,0.50046875,0.49984375,0.49921875,0.4993781219721772,Null
1,wrist,1,0.4985,0.497375,0.502875,0.50543125,0.49828125,0.4958625,0.4996503070792183,Null
1,wrist,1,0.5001249999999999,0.496625,0.501625,0.5052375,0.49855625,0.4959,0.4995224921862595,Null
1,wrist,1,0.501375,0.49675,0.500375,0.50625,0.499375,0.49726875,0.4998946772933316,Null
1,wrist,1,0.502,0.49675,0.499125,0.5046875,0.4995687499999999,0.50046875,0.4991001957337062,Null
1,wrist,1,0.496,0.4915,0.4982499999999999,0.509925,0.4959,0.5022249999999999,0.4973723808407473,Null
1,wrist,1,0.49725,0.501,0.4952499999999999,0.53,0.49023125,0.50241875,0.4990778992811218,Null
1,wrist,1,0.5001249999999999,0.501875,0.496375,0.52890625,0.4883187499999999,0.5005875000000001,0.4992167510548606,Null
1,wrist,1,0.506,0.5078750000000001,0.4947499999999999,0.51890625,0.4928125,0.4992562499999999,0.4992556028285684,Null
1,wrist,1,0.5025000000000001,0.504625,0.495125,0.4931624999999999,0.49980625,0.5012875,0.4993944546022762,Null
1,wrist,1,0.5,0.493625,0.496375,0.48886875,0.500975,0.5007,0.4967333063759841,Null
1,wrist,1,0.501,0.49775,0.495875,0.5009375,0.5015999999999999,0.49671875,0.4912721581496919,Null
1,wrist,1,0.501125,0.5055,0.492625,0.4996125,0.5012875,0.50023125,0.4967443432567641,Null
1,wrist,1,0.503125,0.507125,0.492625,0.49366875,0.4993,0.4987874999999999,0.4977831950304719,Null
1,wrist,1,0.501125,0.5015,0.492625,0.48820625,0.4974625,0.496175,0.4986887134708464,Null
1,wrist,1,0.500375,0.5075000000000001,0.491375,0.4887125,0.4958625,0.495,0.4991608985778876,Null
1,wrist,1,0.5001249999999999,0.508875,0.4907499999999999,0.46546875,0.4941,0.4936312499999999,0.4998330836849287,Null
1,wrist,1,0.500875,0.5015,0.4905,0.45449375,0.4919125,0.49050625,0.5034386021253342,Null
1,wrist,1,0.5002500000000001,0.4987499999999999,0.49275,0.4651937499999999,0.48855625,0.4852375,0.5061441205657087,Null
1,wrist,1,0.500625,0.497125,0.495125,0.4765999999999999,0.4846875,0.4803499999999999,0.5076496390060832,Null
1,wrist,1,0.50175,0.49375,0.4978749999999999,0.48805,0.4803499999999999,0.47741875,0.509288490779791,Null
1,wrist,1,0.502125,0.4902499999999999,0.501625,0.50035,0.4785125,0.47616875,0.5080615432098508,Null
1,wrist,1,0.503625,0.493,0.5045,0.51019375,0.48043125,0.47918125,0.5069919366306935,Null
1,wrist,1,0.5035000000000001,0.492875,0.507125,0.50265625,0.486175,0.4880875,0.5059223300515363,Null
1,wrist,1,0.502125,0.492375,0.5078750000000001,0.4959375,0.4937875,0.4971875,0.5049527234723792,Null
1,wrist,1,0.5005,0.494,0.510875,0.48805,0.50148125,0.5026937499999999,0.5050497835599197,Null
1,wrist,1,0.5025000000000001,0.49375,0.502875,0.4990625,0.50460625,0.50304375,0.5027801769807624,Null
1,wrist,1,0.501375,0.499875,0.4987499999999999,0.4998812499999999,0.5078125,0.50625,0.5007105704016053,Null
1,wrist,1,0.502375,0.501,0.496375,0.494375,0.5100374999999999,0.50925625,0.498940963822448,Null
1,wrist,1,0.503,0.4997499999999999,0.494625,0.49293125,0.50965,0.509925,0.4996046905766241,Null
1,wrist,1,0.501875,0.50125,0.493,0.496525,0.5078499999999999,0.51,0.4998350839974669,Null
1,wrist,1,0.5001249999999999,0.50275,0.49275,0.49793125,0.5055875000000001,0.50965,0.4993654774183097,Null
1,wrist,1,0.500375,0.5042500000000001,0.49225,0.49851875,0.5033187499999999,0.5081625,0.4986625375058191,Null
1,wrist,1,0.50175,0.502,0.49375,0.499025,0.5003125,0.50366875,0.4974262642599952,Null
1,wrist,1,0.501125,0.5035000000000001,0.495,0.50355625,0.49761875,0.4989437499999999,0.4975233243475047,Null
1,wrist,1,0.50125,0.501,0.497625,0.504375,0.49519375,0.4969125,0.4961870511017119,Null
1,wrist,1,0.499625,0.50225,0.4997499999999999,0.50703125,0.49460625,0.49664375,0.4974841111892213,Null
1,wrist,1,0.499875,0.4978749999999999,0.502625,0.5100750000000001,0.49331875,0.4959375,0.4962811712767307,Null
1,wrist,1,0.502,0.50075,0.502125,0.5135125,0.4943375,0.49508125,0.4973115646975736,Null
1,wrist,1,0.50075,0.499,0.5025000000000001,0.5062875,0.49828125,0.49429375,0.497508624785083,Null
1,wrist,1,0.4997499999999999,0.4987499999999999,0.500625,0.4998812499999999,0.50234375,0.4974625,0.4965056848725925,Null
1,wrist,1,0.501625,0.496375,0.4992499999999999,0.4959375,0.50421875,0.50055,0.4965360782934352,Null
1,wrist,1,0.50125,0.499125,0.498125,0.4975,0.505275,0.5025,0.4955331383809447,Null
1,wrist,1,0.4995,0.4985,0.497125,0.49398125,0.50480625,0.50456875,0.4962968651351208,Null
1,wrist,1,0.4992499999999999,0.4995,0.496875,0.4987874999999999,0.5025375,0.5040625,0.4982605918892969,Null
1,wrist,1,0.500875,0.501375,0.4965,0.5000374999999999,0.50078125,0.5019125,0.4991576519768375,Null
1,wrist,1,0.5001249999999999,0.500875,0.4978749999999999,0.50035,0.49945,0.50008125,0.4988213787310135,Null
1,wrist,1,0.50075,0.501375,0.4983749999999999,0.4993375,0.49886875,0.4996875,0.499018438818523,Null
1,wrist,1,0.50075,0.4995,0.4995,0.50043125,0.49805,0.4993375,0.5001488322393658,Null
1,wrist,1,0.501,0.500625,0.5002500000000001,0.5005875000000001,0.49820625,0.4998812499999999,0.5000792256602086,Null
1,wrist,1,0.5005,0.5002500000000001,0.501125,0.5000374999999999,0.4986312499999999,0.4996875,0.4994096190810514,Null
1,wrist,1,0.502375,0.4995,0.501125,0.4991,0.49976875,0.49886875,0.5003733458352275,Null
1,wrist,1,0.499625,0.4995,0.501875,0.4993375,0.50023125,0.49949375,0.5007370725894036,Null
1,wrist,1,0.5005,0.4997499999999999,0.501125,0.500275,0.5009375,0.5001187500000001,0.5003341326769131,Null
1,wrist,1,0.50075,0.499125,0.5002500000000001,0.49831875,0.50206875,0.4993375,0.5000311927644225,Null
1,wrist,1,0.501,0.499375,0.499375,0.49886875,0.50195,0.50035,0.500128252851963,Null
1,wrist,1,0.5,0.499375,0.499,0.49945,0.5015999999999999,0.5003875,0.5001253129394725,Null
1,wrist,1,0.5,0.5001249999999999,0.4985,0.49886875,0.50144375,0.5001187500000001,0.4999223730269819,Null
1,wrist,1,0.5,0.4997499999999999,0.498,0.499025,0.5009,0.4995687499999999,0.4999527664478247,Null
1,wrist,1,0.5001249999999999,0.499,0.5001249999999999,0.50046875,0.49855625,0.5000374999999999,0.5003498265353342,Null
1,wrist,1,0.500375,0.4992499999999999,0.5002500000000001,0.50105625,0.49831875,0.50019375,0.5001468866228437,Null
1,wrist,1,0.5,0.4995,0.501125,0.5003125,0.4990625,0.50019375,0.4992545987653856,Null
1,wrist,1,0.501375,0.4988749999999999,0.5,0.50109375,0.49918125,0.5003875,0.5008235435223828,Null
1,wrist,1,0.50075,0.499375,0.50075,0.5005062499999999,0.499375,0.50008125,0.5009258216127133,Null
1,wrist,1,0.5,0.500375,0.5001249999999999,0.5022249999999999,0.4994125,0.50148125,0.5004947663696793,Null
1,wrist,1,0.501125,0.5,0.499875,0.50015625,0.4996875,0.50015625,0.4998303777933431,Null
1,wrist,1,0.50075,0.4997499999999999,0.499375,0.501525,0.4996125,0.49980625,0.4991659892170069,Null
1,wrist,1,0.5002500000000001,0.5,0.4995,0.5018375,0.4993375,0.49991875,0.4997682673073373,Null
1,wrist,1,0.5,0.5002500000000001,0.4995,0.5009375,0.4995687499999999,0.50008125,0.5001372120643345,Null
1,wrist,1,0.500875,0.499,0.4988749999999999,0.5006625,0.4996125,0.49949375,0.499439490154665,Null
1,wrist,1,0.5002500000000001,0.4985,0.4992499999999999,0.500975,0.4993,0.50008125,0.5000751015783288,Null
1,wrist,1,0.5002500000000001,0.499125,0.5,0.501325,0.4993,0.50074375,0.5000773796686282,Null
1,wrist,1,0.5002500000000001,0.4992499999999999,0.5,0.50035,0.49991875,0.5009375,0.500412991092292,Null
1,wrist,1,0.501125,0.5,0.5001249999999999,0.50046875,0.50019375,0.50105625,0.5006486025159558,Null
1,wrist,1,0.500875,0.500375,0.4997499999999999,0.50015625,0.50055,0.5009,0.4994508806062862,Null
1,wrist,1,0.50075,0.5005,0.4997499999999999,0.50035,0.50043125,0.500625,0.4999198253632833,Null
1,wrist,1,0.502625,0.5005,0.498625,0.5003125,0.50019375,0.4998812499999999,0.4996887701202805,Null
1,wrist,1,0.5,0.5001249999999999,0.499375,0.4993375,0.500275,0.49914375,0.4992577148772776,Null
1,wrist,1,0.5,0.5,0.499125,0.500975,0.4999625,0.5005875000000001,0.498959992967577,Null
1,wrist,1,0.500625,0.4997499999999999,0.499,0.49914375,0.500275,0.49851875,0.4991289377245742,Null
1,wrist,1,0.5002500000000001,0.4988749999999999,0.4995,0.499375,0.50023125,0.4996125,0.4996312158149046,Null
1,wrist,1,0.4995,0.499625,0.4987499999999999,0.49980625,0.5,0.4995687499999999,0.4999001605719017,Null
1,wrist,1,0.5,0.499375,0.4985,0.49765625,0.50023125,0.50019375,0.4994024386622322,Null
1,wrist,1,0.500875,0.498125,0.4983749999999999,0.49800625,0.4999625,0.5006625,0.499638050085896,Null
1,wrist,1,0.500875,0.499,0.4992499999999999,0.4995687499999999,0.498675,0.5001187500000001,0.4998069948428931,Null
1,wrist,1,0.5002500000000001,0.5,0.5002500000000001,0.501325,0.49824375,0.49965,0.5002759395998592,Null
1,wrist,1,0.500375,0.499375,0.501125,0.50035,0.49883125,0.49976875,0.5007782176901897,Null
1,wrist,1,0.50125,0.4988749999999999,0.50125,0.50043125,0.4996875,0.4996125,0.5006138291138534,Null
1,wrist,1,0.501125,0.499,0.5005,0.5003125,0.50043125,0.50055,0.4998827738708506,Null
1,wrist,1,0.5001249999999999,0.5001249999999999,0.5,0.5001187500000001,0.50085625,0.5009,0.500185051961181,Null
1,wrist,1,0.50075,0.500625,0.49775,0.49851875,0.50074375,0.49883125,0.4990206633848448,Null
1,wrist,1,0.50075,0.500625,0.49775,0.4986312499999999,0.50074375,0.498675,0.499289608141842,Null
1,wrist,1,0.500875,0.5,0.497625,0.49991875,0.49991875,0.4989875,0.4989918862321414,Null
1,wrist,1,0.4997499999999999,0.5,0.498625,0.500275,0.4991,0.499375,0.4993941643224718,Null
1,wrist,1,0.5005,0.4997499999999999,0.499375,0.4993,0.4990625,0.4989437499999999,0.4998964424128023,Null
1,wrist,1,0.500625,0.499,0.5001249999999999,0.49921875,0.4994125,0.4993375,0.5000653871697994,Null
1,wrist,1,0.500375,0.4987499999999999,0.50075,0.4993,0.49965,0.5,0.5011009985934632,Null
1,wrist,1,0.5,0.4997499999999999,0.500375,0.49945,0.50023125,0.5003875,0.5009699433504604,Null
1,wrist,1,0.500625,0.499,0.5001249999999999,0.49914375,0.50081875,0.50019375,0.5008388881074575,Null
1,wrist,1,0.500625,0.4995,0.499375,0.49918125,0.50085625,0.50055,0.5006411661977569,Null
1,wrist,1,0.5001249999999999,0.499625,0.4995,0.50015625,0.5005875000000001,0.5005062499999999,0.5002434442880874,Null
1,wrist,1,0.499625,0.499875,0.499875,0.49980625,0.50035,0.5,0.4990109259258956,Null
1,wrist,1,0.501875,0.4995,0.499,0.50008125,0.50015625,0.5,0.4987057020627893,Null
1,wrist,1,0.500625,0.499625,0.4992499999999999,0.4994125,0.50023125,0.5,0.4989004781996831,Null
1,wrist,1,0.5001249999999999,0.5,0.499125,0.50085625,0.4999625,0.50125,0.4992619210032435,Null
1,wrist,1,0.50075,0.5,0.4988749999999999,0.4983625,0.500275,0.4998812499999999,0.4980900304734706,Null
1,wrist,1,0.501125,0.499875,0.4987499999999999,0.5003875,0.4999625,0.5003125,0.4989514732770311,Null
1,wrist,1,0.5001249999999999,0.5,0.4992499999999999,0.49953125,0.49976875,0.5003125,0.4993129160806226,Null
1,wrist,1,0.499875,0.500375,0.4995,0.49914375,0.499725,0.4996875,0.4997743588841831,Null
1,wrist,1,0.50075,0.4995,0.499375,0.4995687499999999,0.49965,0.4993375,0.4993358016877435,Null
1,wrist,1,0.500625,0.4988749999999999,0.4995,0.49965,0.4996125,0.49953125,0.4997972444913039,Null
1,wrist,1,0.5001249999999999,0.4992499999999999,0.4995,0.50055,0.49949375,0.49980625,0.4997920206281977,Null
1,wrist,1,0.500625,0.4988749999999999,0.499875,0.4994125,0.49991875,0.50019375,0.4992201300984248,Null
1,wrist,1,0.500625,0.499125,0.499375,0.4999625,0.5,0.5005062499999999,0.4990815729019853,Null
1,wrist,1,0.5002500000000001,0.499375,0.499625,0.49980625,0.500275,0.50046875,0.4991430157055457,Null
1,wrist,1,0.500625,0.5,0.499,0.5003125,0.5,0.50035,0.4994044585091062,Null
1,wrist,1,0.500375,0.500375,0.4987499999999999,0.50035,0.4998812499999999,0.5000374999999999,0.4999659013126666,Null
1,wrist,1,0.50175,0.499625,0.499,0.500275,0.4998812499999999,0.4990625,0.4991940107828937,Null
1,wrist,1,0.5001249999999999,0.4997499999999999,0.4997499999999999,0.50035,0.49984375,0.50078125,0.4994887869197875,Null
1,wrist,1,0.501,0.5005,0.499875,0.50019375,0.50015625,0.499725,0.500250229723348,Null
1,wrist,1,0.50125,0.4992499999999999,0.4997499999999999,0.50035,0.50043125,0.4992562499999999,0.4995116725269394,Null
1,wrist,1,0.5002500000000001,0.499875,0.4997499999999999,0.50085625,0.50023125,0.4996875,0.4993731153304999,Null
1,wrist,1,0.4997499999999999,0.5,0.4995,0.50008125,0.500625,0.4991,0.4992678914673937,Null
1,wrist,1,0.5,0.4978749999999999,0.4988749999999999,0.5003125,0.5005062499999999,0.49918125,0.4987960009376208,Null
1,wrist,1,0.500375,0.4983749999999999,0.498625,0.500275,0.500275,0.49984375,0.4988574437411812,Null
1,wrist,1,0.5,0.499,0.498625,0.5011312499999999,0.49991875,0.50023125,0.4985855532114083,Null
